S82349;Female;31;1;3
S82350;Male;38;3;2
S82351;Female;41;2;3
S82352;Female;29;2;3
S82353;Male;25;1;4
S82354;Male;32;5;3
S82355;Male;45;3;4
S82356;Male;40;2;3
S82357;Female;19;5;3
S82358;Male;21;3;3
S82359;Male;38;1;3
S82360;Female;42;3;3
S82361;Male;53;4;3
S82362;Male;36;5;4
S82363;Male;45;2;4
S82364;Male;53;1;2
S82365;Male;38;2;3
S82366;Male;25;4;3
S82367;Male;50;5;2
S82368;Male;21;2;2
S82369;Male;54;3;3
S82370;Female;43;1;3
S82371;Male;32;4;2
S82372;Female;51;3;2
S82373;Female;45;4;4
S82374;Male;44;4;4
S82375;Female;32;3;3
S82376;Male;19;1;2
S82377;Male;19;4;3
S82378;Female;29;2;4
S82379;Female;38;5;2
S82380;Female;44;4;4
S82381;Female;22;4;2
S82382;Male;31;1;3
S82383;Male;41;4;2
S82384;Male;18;5;4
S82385;Female;23;3;3
S82386;Female;18;1;4
S82387;Female;36;1;4
S82388;Female;25;5;3
S82389;Male;49;5;2
S82390;Female;46;4;3
S82391;Male;47;2;4
S82392;Male;33;2;3
S82393;Male;37;3;2
S82394;Male;33;1;3
S82395;Male;33;2;3
S82396;Male;29;2;4
S82397;Male;38;2;3
S82398;Female;32;3;3
S82399;Male;24;2;4
S82400;Female;52;2;3
S82401;Female;44;4;4
S82402;Female;28;3;4
S82403;Male;21;2;4
S82404;Male;55;2;3
S82405;Male;28;2;2
S82406;Female;26;5;2
S82407;Male;25;5;2
S82408;Female;41;3;4
S82409;Male;20;5;4
S82410;Male;20;4;2
S82411;Female;50;3;3
S82412;Male;43;2;2
S82413;Male;36;2;3
S82414;Male;28;3;4
S82415;Male;20;1;4
S82416;Male;18;2;2
S82417;Female;37;3;3
S82418;Male;53;5;2
S82419;Male;34;3;3
S82420;Female;31;3;3
S82421;Male;29;1;4
S82422;Male;36;5;3
S82423;Male;39;5;4
S82424;Female;50;2;3
S82425;Male;37;1;2
S82426;Female;39;2;2
S82427;Male;51;1;2
S82428;Female;20;1;2
S82429;Male;32;3;4
S82430;Female;24;2;4
S82431;Male;25;5;3
S82432;Female;39;2;2
S82433;Male;54;2;3
S82434;Male;21;5;3
S82435;Female;49;4;4
S82436;Male;31;3;3
S82437;Female;40;2;2
S82438;Male;33;4;3
S82439;Female;44;1;4
S82440;Female;43;3;4
S82441;Female;54;2;3
S82442;Female;26;3;2
S82443;Female;22;2;3
S82444;Male;45;1;3
S82445;Male;30;3;3
S82446;Male;18;4;2
S82447;Male;41;5;4
S82448;Male;48;5;2
S82449;Male;18;4;3
S82450;Female;43;2;3
S82451;Male;22;3;3
S82452;Male;46;3;4
S82453;Male;27;2;4
S82454;Male;44;4;3
S82455;Female;45;2;4
S82456;Female;45;3;4
S82457;Female;51;4;4
S82458;Male;46;1;3
S82459;Female;27;5;3
S82460;Female;43;4;2
S82461;Male;53;3;3
S82462;Female;50;4;3
S82463;Female;50;4;2
S82464;Male;34;3;3
S82465;Male;30;2;3
S82466;Female;23;3;4
S82467;Female;20;2;4
S82468;Male;25;2;4
S82469;Female;40;5;4
S82470;Male;21;2;4
S82471;Male;33;1;2
S82472;Female;28;4;3
S82473;Male;34;1;4
S82474;Male;44;1;3
S82475;Male;27;5;4
S82476;Male;40;2;4
S82477;Female;40;4;2
S82478;Female;22;2;2
S82479;Male;30;3;3
S82480;Male;23;2;2
S82481;Female;19;4;2
S82482;Female;41;1;2
S82483;Male;48;3;4
S82484;Male;19;1;4
S82485;Female;53;2;3
S82486;Male;55;3;3
S82487;Female;46;1;4
S82488;Male;20;1;3
S82489;Male;45;2;4
S82490;Female;26;1;2
S82491;Male;22;3;3
S82492;Female;33;5;4
S82493;Male;38;2;4
S82494;Male;37;3;3
S82495;Male;22;3;2
S82496;Female;21;5;4
S82497;Male;30;2;3
S82498;Female;37;5;4
S82499;Female;47;1;3
S82500;Male;37;5;2
S82501;Male;26;4;4
S82502;Female;42;3;2
S82503;Male;18;2;2
S82504;Male;21;2;2
S82505;Female;54;4;2
S82506;Female;49;5;3
S82507;Male;28;3;3
S82508;Female;40;2;3
S82509;Male;37;4;4
S82510;Male;52;1;4
S82511;Male;41;3;4
S82512;Male;19;2;2
S82513;Male;45;5;4
S82514;Male;39;4;2
S82515;Male;49;3;3
S82516;Male;36;1;2
S82517;Female;43;5;2
S82518;Male;55;4;2
S82519;Female;32;2;3
S82520;Male;42;2;3
S82521;Male;52;3;3
S82522;Male;42;2;2
S82523;Male;31;3;4
S82524;Female;22;3;2
S82525;Male;22;2;3
S82526;Male;50;1;3
S82527;Female;55;5;4
S82528;Male;39;4;2
S82529;Male;33;3;4
S82530;Male;29;5;2
S82531;Male;51;1;2
S82532;Female;47;4;4
S82533;Female;26;3;4
S82534;Male;55;5;2
S82535;Female;18;3;2
S82536;Female;38;2;4
S82537;Female;27;1;2
S82538;Male;32;1;4
S82539;Male;20;1;4
S82540;Male;37;2;2
S82541;Male;48;2;2
S82542;Female;27;4;4
S82543;Male;25;4;4
S82544;Male;23;2;3
S82545;Female;54;3;3
S82546;Female;53;2;2
S82547;Female;49;5;4
S82548;Female;48;1;2
S82549;Female;51;2;4
S82550;Male;35;3;4
S82551;Male;32;2;4
S82552;Female;27;5;2
S82553;Male;48;4;3
S82554;Male;22;2;2
S82555;Female;55;4;3
S82556;Male;22;1;4
S82557;Female;43;3;2
S82558;Female;31;2;4
S82559;Male;50;3;2
S82560;Female;50;3;3
S82561;Male;27;2;4
S82562;Male;45;4;3
S82563;Male;45;2;3
S82564;Female;55;3;3
S82565;Male;23;2;3
S82566;Female;45;1;2
S82567;Female;37;4;3
S82568;Male;33;5;2
S82569;Male;25;1;2
S82570;Female;41;1;3
S82571;Female;42;2;3
S82572;Female;46;2;2
S82573;Female;38;1;4
S82574;Male;19;4;3
S82575;Male;44;1;3
S82576;Male;34;3;2
S82577;Male;49;1;4
S82578;Male;49;1;2
S82579;Male;36;5;3
S82580;Female;31;5;4
S82581;Male;22;2;3
S82582;Male;36;5;3
S82583;Male;28;1;4
S82584;Male;30;2;4
S82585;Male;22;4;4
S82586;Female;35;4;4
S82587;Male;38;1;3
S82588;Male;34;3;2
S82589;Male;24;3;2
S82590;Male;39;1;3
S82591;Male;53;1;2
S82592;Male;41;1;4
S82593;Male;29;3;4
S82594;Male;36;3;3
S82595;Male;49;3;3
S82596;Female;53;4;4
S82597;Female;46;5;2
S82598;Female;39;5;3
S82599;Female;33;1;3
S82600;Female;42;1;2
S82601;Male;54;1;4
S82602;Male;49;2;2
S82603;Male;31;1;4
S82604;Female;40;5;4
S82605;Female;48;2;2
S82606;Female;33;5;2
S82607;Male;23;1;3
S82608;Female;18;2;2
S82609;Male;29;2;3
S82610;Female;44;5;3
S82611;Male;37;4;2
S82612;Male;35;3;2
S82613;Male;44;2;3
S82614;Male;55;5;2
S82615;Male;47;5;4
S82616;Male;21;4;4
S82617;Male;26;5;3
S82618;Male;51;4;2
S82619;Female;32;5;2
S82620;Female;28;2;2
S82621;Male;35;5;2
S82622;Female;44;2;3
S82623;Female;20;3;3
S82624;Male;25;5;3
S82625;Male;38;3;4
S82626;Male;33;4;2
S82627;Female;20;2;2
S82628;Female;46;3;4
S82629;Male;38;2;3
S82630;Female;52;4;3
S82631;Male;38;1;2
S82632;Female;33;3;3
S82633;Female;26;3;3
S82634;Male;18;2;3
S82635;Male;43;1;3
S82636;Male;48;1;4
S82637;Female;52;2;4
S82638;Male;43;3;3
S82639;Male;54;5;3
S82640;Male;27;5;2
S82641;Female;24;2;4
S82642;Female;18;3;3
S82643;Female;46;4;2
S82644;Female;27;4;4
S82645;Male;28;2;3
S82646;Female;43;2;4
S82647;Male;22;5;3
S82648;Male;36;3;2
S82649;Female;39;3;2
S82650;Female;42;1;3
S82651;Female;43;3;4
S82652;Female;43;1;4
S82653;Female;33;3;2
S82654;Female;41;1;3
S82655;Female;46;3;3
S82656;Female;49;5;2
S82657;Female;37;4;2
S82658;Male;32;3;2
S82659;Male;51;4;2
S82660;Male;41;4;4
S82661;Male;37;3;3
S82662;Male;53;3;4
S82663;Male;33;5;2
S82664;Female;33;3;2
S82665;Male;52;4;2
S82666;Male;49;1;4
S82667;Male;49;4;4
S82668;Male;37;1;2
S82669;Female;49;5;3
S82670;Female;22;4;3
S82671;Female;55;3;3
S82672;Female;26;1;4
S82673;Female;20;5;2
S82674;Male;28;2;3
S82675;Male;39;1;4
S82676;Male;28;5;4
S82677;Male;47;5;3
S82678;Female;53;2;4
S82679;Female;47;3;3
S82680;Female;49;1;3
S82681;Female;36;4;2
S82682;Male;31;3;3
S82683;Male;23;5;2
S82684;Male;39;1;4
S82685;Female;43;1;2
S82686;Male;44;5;4
S82687;Male;30;2;3
S82688;Female;26;4;4
S82689;Male;42;3;2
S82690;Male;31;1;3
S82691;Female;47;1;2
S82692;Male;51;4;2
S82693;Female;31;3;3
S82694;Female;40;4;2
S82695;Male;55;5;2
S82696;Male;32;4;4
S82697;Female;54;2;4
S82698;Female;47;1;3
S82699;Male;21;3;2
S82700;Male;26;1;2
S82701;Female;44;3;4
S82702;Male;35;4;2
S82703;Male;18;1;3
S82704;Male;23;3;4
S82705;Male;19;4;2
S82706;Female;31;4;4
S82707;Male;42;2;4
S82708;Female;53;4;4
S82709;Male;42;2;2
S82710;Female;22;2;4
S82711;Female;33;3;4
S82712;Female;29;3;3
S82713;Male;19;2;4
S82714;Female;19;5;3
S82715;Male;34;1;4
S82716;Male;53;3;4
S82717;Male;24;3;3
S82718;Male;35;1;2
S82719;Male;43;4;4
S82720;Male;26;3;4
S82721;Female;45;5;2
S82722;Male;53;5;3
S82723;Male;28;2;4
S82724;Female;28;5;3
S82725;Male;41;1;2
S82726;Male;22;5;2
S82727;Male;46;1;2
S82728;Female;18;3;4
S82729;Female;33;4;4
S82730;Male;43;2;2
S82731;Female;23;1;4
S82732;Male;26;2;3
S82733;Male;48;1;4
S82734;Male;20;4;3
S82735;Female;30;5;4
S82736;Male;34;4;4
S82737;Female;21;5;4
S82738;Male;50;4;4
S82739;Female;48;1;4
S82740;Female;44;2;4
S82741;Female;25;2;4
S82742;Male;27;3;2
S82743;Female;23;5;3
S82744;Female;19;3;3
S82745;Male;30;5;3
S82746;Male;51;5;4
S82747;Male;39;2;2
S82748;Male;26;1;3
S82749;Male;28;2;3
S82750;Male;53;2;3
S82751;Female;45;2;4
S82752;Female;48;5;4
S82753;Male;44;5;3
S82754;Female;47;3;3
S82755;Female;48;4;4
S82756;Male;34;1;3
S82757;Male;32;1;2
S82758;Male;42;4;4
S82759;Female;55;4;4
S82760;Male;50;5;4
S82761;Male;46;5;2
S82762;Female;27;3;2
S82763;Female;37;3;2
S82764;Male;21;2;4
S82765;Male;41;3;4
S82766;Male;51;1;4
S82767;Male;41;4;2
S82768;Male;46;5;2
S82769;Female;22;1;2
S82770;Male;20;5;2
S82771;Male;24;3;2
S82772;Male;49;2;2
S82773;Male;33;3;4
S82774;Male;41;1;2
S82775;Male;52;4;3
S82776;Male;23;2;2
S82777;Male;54;1;2
S82778;Male;18;4;2
S82779;Male;42;4;3
S82780;Male;23;2;4
S82781;Male;55;1;2
S82782;Female;42;1;4
S82783;Female;43;4;4
S82784;Male;31;3;4
S82785;Male;46;5;3
S82786;Male;42;2;2
S82787;Male;21;3;4
S82788;Male;45;3;2
S82789;Male;53;2;3
S82790;Male;24;1;3
S82791;Male;36;2;3
S82792;Female;47;3;4
S82793;Female;41;5;2
S82794;Male;28;1;2
S82795;Male;43;2;3
S82796;Female;43;5;4
S82797;Female;28;2;3
S82798;Male;29;2;4
S82799;Male;24;4;2
S82800;Male;31;2;2
S82801;Male;23;5;4
S82802;Female;46;2;2
S82803;Female;43;4;2
S82804;Female;27;2;3
S82805;Female;48;1;2
S82806;Male;53;1;3
S82807;Male;27;4;3
S82808;Male;30;4;3
S82809;Male;43;2;2
S82810;Female;39;4;2
S82811;Male;52;1;2
S82812;Female;40;1;4
S82813;Male;32;5;2
S82814;Female;42;1;2
S82815;Male;26;3;3
S82816;Female;23;4;4
S82817;Female;37;1;4
S82818;Female;37;5;4
S82819;Male;43;3;2
S82820;Male;25;3;2
S82821;Male;20;2;4
S82822;Male;43;2;4
S82823;Male;28;2;3
S82824;Male;33;3;2
S82825;Male;34;4;4
S82826;Male;39;4;2
S82827;Male;51;2;2
S82828;Male;54;1;4
S82829;Female;21;4;2
S82830;Male;32;1;4
S82831;Female;23;5;4
S82832;Male;44;1;4
S82833;Male;40;2;3
S82834;Female;42;3;3
S82835;Male;43;5;2
S82836;Male;45;5;2
S82837;Male;42;1;3
S82838;Male;38;5;2
S82839;Male;26;5;4
S82840;Male;32;4;2
S82841;Male;35;3;2
S82842;Male;55;4;3
S82843;Female;52;2;3
S82844;Female;51;4;3
S82845;Female;38;2;2
S82846;Male;54;5;4
S82847;Female;18;2;3
S82848;Female;22;4;4
S82849;Male;42;1;3
S82850;Female;51;4;4
S82851;Male;44;3;2
S82852;Male;50;2;4
S82853;Male;23;5;3
S82854;Male;39;5;2
S82855;Female;46;1;3
S82856;Male;54;1;4
S82857;Male;45;2;3
S82858;Male;40;5;3
S82859;Female;50;4;2
S82860;Female;42;3;2
S82861;Female;37;4;3
S82862;Male;35;1;3
S82863;Female;31;5;2
S82864;Female;32;4;4
S82865;Male;19;3;2
S82866;Male;44;3;3
S82867;Female;52;2;3
S82868;Male;25;2;3
S82869;Female;31;5;2
S82870;Female;19;2;2
S82871;Female;39;4;3
S82872;Male;26;1;4
S82873;Female;42;5;2
S82874;Male;40;1;2
S82875;Male;18;4;3
S82876;Female;23;5;2
S82877;Female;29;3;4
S82878;Female;21;2;3
S82879;Female;33;4;2
S82880;Male;47;2;3
S82881;Male;42;2;2
S82882;Female;36;1;2
S82883;Male;55;4;4
S82884;Male;30;5;3
S82885;Male;49;1;2
S82886;Male;29;5;4
S82887;Male;51;5;3
S82888;Female;32;1;3
S82889;Male;28;1;2
S82890;Female;19;5;3
S82891;Male;20;1;4
S82892;Female;38;1;3
S82893;Female;26;3;4
S82894;Female;45;1;3
S82895;Male;21;2;3
S82896;Male;25;2;3
S82897;Male;21;4;4
S82898;Female;21;3;2
S82899;Female;39;4;2
S82900;Male;39;1;3
S82901;Male;26;4;4
S82902;Male;20;1;3
S82903;Male;27;5;3
S82904;Male;21;3;3
S82905;Male;34;5;4
S82906;Male;36;5;4
S82907;Female;23;4;4
S82908;Female;23;3;3
S82909;Male;46;2;4
S82910;Female;53;5;2
S82911;Female;42;1;4
S82912;Male;37;3;4
S82913;Female;46;3;4
S82914;Female;21;5;4
S82915;Female;28;5;4
S82916;Female;35;1;3
S82917;Male;47;1;4
S82918;Female;32;2;2
S82919;Male;18;5;4
S82920;Female;37;5;3
S82921;Male;52;4;4
S82922;Male;50;5;2
S82923;Female;50;1;4
S82924;Male;38;3;3
S82925;Male;36;3;3
S82926;Male;27;3;4
S82927;Female;26;3;4
S82928;Male;39;3;4
S82929;Female;38;4;3
S82930;Male;20;2;4
S82931;Male;51;3;2
S82932;Male;34;5;2
S82933;Male;32;5;4
S82934;Male;26;2;3
S82935;Male;22;3;2
S82936;Male;51;1;2
S82937;Male;42;4;4
S82938;Female;36;1;4
S82939;Female;45;1;3
S82940;Female;21;1;2
S82941;Female;39;1;4
S82942;Female;49;3;2
S82943;Male;52;2;4
S82944;Female;22;1;4
S82945;Male;33;2;3
S82946;Female;46;4;3
S82947;Male;53;2;3
S82948;Female;33;4;4
S82949;Male;49;5;2
S82950;Male;35;5;2
S82951;Male;36;3;3
S82952;Male;47;2;3
S82953;Female;22;2;3
S82954;Male;32;1;3
S82955;Male;31;2;2
S82956;Male;39;4;3
S82957;Female;50;4;2
S82958;Female;27;2;2
S82959;Female;43;5;4
S82960;Male;55;4;3
S82961;Male;47;2;2
S82962;Male;28;1;4
S82963;Male;43;2;3
S82964;Male;31;5;4
S82965;Female;51;4;2
S82966;Female;37;5;4
S82967;Male;49;1;4
S82968;Male;53;1;2
S82969;Male;40;1;2
S82970;Female;39;2;4
S82971;Female;55;5;3
S82972;Male;20;1;2
S82973;Female;49;4;4
S82974;Male;53;2;3
S82975;Male;54;5;2
S82976;Female;35;5;3
S82977;Female;42;1;2
S82978;Male;22;5;3
S82979;Female;36;3;2
S82980;Female;53;3;4
S82981;Male;26;3;3
S82982;Male;45;4;4
S82983;Female;50;5;2
S82984;Male;51;1;3
S82985;Female;32;4;3
S82986;Male;49;3;2
S82987;Female;55;3;2
S82988;Female;21;2;3
S82989;Male;54;5;2
S82990;Male;37;4;2
S82991;Female;55;4;4
S82992;Female;25;3;4
S82993;Male;35;1;4
S82994;Female;27;2;4
S82995;Male;29;2;4
S82996;Male;24;4;3
S82997;Male;29;2;4
S82998;Male;49;2;4
S82999;Male;22;2;2
S83000;Female;52;5;4
S83001;Female;31;1;3
S83002;Female;32;4;3
S83003;Female;35;2;2
S83004;Male;27;5;3
S83005;Male;55;5;3
S83006;Female;51;2;4
S83007;Male;51;4;2
S83008;Female;37;5;4
S83009;Female;53;1;3
S83010;Female;18;2;3
S83011;Male;51;4;4
S83012;Female;53;4;2
S83013;Female;25;3;4
S83014;Female;41;1;3
S83015;Female;23;1;2
S83016;Male;54;2;4
S83017;Male;30;5;3
S83018;Female;55;5;3
S83019;Female;55;5;3
S83020;Male;39;3;4
S83021;Female;42;1;3
S83022;Female;25;4;4
S83023;Male;29;4;3
S83024;Male;55;4;2
S83025;Male;32;1;4
S83026;Male;23;4;3
S83027;Male;52;5;2
S83028;Male;45;4;2
S83029;Male;28;5;4
S83030;Female;42;3;2
S83031;Male;24;4;2
S83032;Male;53;1;2
S83033;Female;31;1;4
S83034;Male;20;4;2
S83035;Male;39;3;2
S83036;Male;48;4;3
S83037;Female;25;1;2
S83038;Female;38;2;3
S83039;Male;21;4;3
S83040;Female;38;2;3
S83041;Male;25;2;2
S83042;Female;35;5;2
S83043;Male;47;4;3
S83044;Male;23;1;3
S83045;Male;49;4;3
S83046;Male;48;5;4
S83047;Male;32;2;2
S83048;Male;48;1;4
S83049;Male;34;4;3
S83050;Male;22;1;3
S83051;Female;30;1;3
S83052;Female;29;5;2
S83053;Male;34;3;4
S83054;Female;43;2;3
S83055;Male;33;2;2
S83056;Male;46;5;2
S83057;Female;44;2;2
S83058;Female;48;1;2
S83059;Male;43;5;2
S83060;Male;45;2;2
S83061;Male;37;3;2
S83062;Female;27;5;3
S83063;Female;34;5;4
S83064;Female;22;3;3
S83065;Male;50;5;2
S83066;Male;30;3;4
S83067;Female;47;5;2
S83068;Male;45;5;3
S83069;Male;43;2;3
S83070;Male;24;2;2
S83071;Male;41;5;3
S83072;Male;45;2;2
S83073;Male;23;1;3
S83074;Female;44;2;4
S83075;Female;53;5;3
S83076;Male;29;3;4
S83077;Male;55;4;3
S83078;Male;25;5;4
S83079;Male;41;5;3
S83080;Female;34;4;3
S83081;Female;49;2;2
S83082;Male;26;2;2
S83083;Male;46;1;4
S83084;Female;39;5;4
S83085;Male;18;1;3
S83086;Female;51;5;3
S83087;Male;23;4;3
S83088;Female;21;3;2
S83089;Male;27;1;2
S83090;Male;18;2;2
S83091;Female;44;1;3
S83092;Male;52;5;2
S83093;Male;55;1;4
S83094;Female;51;5;4
S83095;Male;34;5;4
S83096;Male;23;5;3
S83097;Female;21;3;3
S83098;Male;48;2;3
S83099;Male;47;2;4
S83100;Male;25;3;3
S83101;Male;40;2;3
S83102;Female;47;4;4
S83103;Female;41;1;2
S83104;Male;46;1;4
S83105;Male;44;3;3
S83106;Female;40;4;3
S83107;Male;24;5;3
S83108;Male;26;4;3
S83109;Female;48;5;2
S83110;Male;35;3;4
S83111;Male;46;1;3
S83112;Female;18;2;4
S83113;Female;34;5;4
S83114;Female;35;2;3
S83115;Male;26;2;3
S83116;Male;55;4;2
S83117;Female;27;3;2
S83118;Female;49;2;2
S83119;Female;24;3;3
S83120;Male;40;1;2
S83121;Female;28;5;2
S83122;Male;52;3;4
S83123;Male;47;4;3
S83124;Female;33;2;2
S83125;Female;29;1;3
S83126;Female;28;3;3
S83127;Male;23;2;2
S83128;Male;29;4;4
S83129;Female;35;1;3
S83130;Female;39;2;2
S83131;Male;51;4;4
S83132;Female;51;5;4
S83133;Male;19;5;4
S83134;Female;44;1;4
S83135;Female;22;1;4
S83136;Female;53;1;3
S83137;Female;51;3;3
S83138;Female;31;5;2
S83139;Female;29;2;3
S83140;Female;37;3;2
S83141;Male;23;5;3
S83142;Female;44;2;2
S83143;Female;20;5;2
S83144;Female;44;1;3
S83145;Female;26;4;2
S83146;Male;47;5;3
S83147;Male;33;3;3
S83148;Male;55;5;3
S83149;Male;26;3;4
S83150;Female;24;2;3
S83151;Male;43;1;2
S83152;Male;19;4;3
S83153;Male;28;3;4
S83154;Male;51;4;4
S83155;Female;42;5;4
S83156;Female;33;2;4
S83157;Female;38;5;3
S83158;Male;38;4;2
S83159;Female;27;5;3
S83160;Male;39;1;4
S83161;Male;54;4;3
S83162;Female;54;3;2
S83163;Female;54;4;4
S83164;Female;45;5;4
S83165;Male;24;4;3
S83166;Female;34;5;4
S83167;Female;19;4;4
S83168;Male;31;4;4
S83169;Male;46;5;3
S83170;Male;28;3;4
S83171;Male;39;5;3
S83172;Female;26;5;4
S83173;Female;33;5;2
S83174;Male;27;2;2
S83175;Female;44;1;4
S83176;Male;22;2;2
S83177;Male;51;4;4
S83178;Male;54;2;4
S83179;Male;46;4;4
S83180;Female;47;1;3
S83181;Female;41;2;4
S83182;Female;28;5;3
S83183;Male;41;4;2
S83184;Female;46;2;3
S83185;Female;28;2;3
S83186;Male;36;5;2
S83187;Female;30;4;4
S83188;Female;23;2;2
S83189;Female;55;5;4
S83190;Male;25;1;3
S83191;Male;19;1;4
S83192;Male;20;3;4
S83193;Male;53;3;4
S83194;Female;47;1;4
S83195;Male;24;4;3
S83196;Male;51;5;2
S83197;Female;50;1;3
S83198;Female;49;1;3
S83199;Male;36;5;3
S83200;Male;34;3;2
S83201;Female;48;5;4
S83202;Female;53;2;4
S83203;Female;18;2;3
S83204;Male;54;4;3
S83205;Female;42;1;3
S83206;Male;19;2;4
S83207;Male;38;1;2
S83208;Male;52;4;2
S83209;Female;43;2;3
S83210;Male;47;5;4
S83211;Female;30;1;4
S83212;Female;30;5;4
S83213;Male;32;3;4
S83214;Male;37;1;2
S83215;Female;22;3;4
S83216;Female;23;5;4
S83217;Male;20;2;2
S83218;Female;45;2;4
S83219;Male;51;1;2
S83220;Male;51;1;2
S83221;Female;35;4;4
S83222;Female;29;4;4
S83223;Female;27;1;4
S83224;Male;49;4;3
S83225;Male;20;3;3
S83226;Male;31;2;3
S83227;Male;33;2;3
S83228;Male;19;5;2
S83229;Male;31;2;2
S83230;Male;31;2;3
S83231;Female;27;2;4
S83232;Male;42;3;3
S83233;Female;32;1;3
S83234;Male;43;3;2
S83235;Female;33;3;2
S83236;Male;19;2;3
S83237;Male;50;4;2
S83238;Female;48;4;4
S83239;Female;24;1;3
S83240;Male;32;3;4
S83241;Male;35;1;4
S83242;Female;33;4;4
S83243;Female;33;1;3
S83244;Female;47;4;4
S83245;Male;39;5;3
S83246;Male;40;5;3
S83247;Male;20;5;3
S83248;Female;44;1;2
S83249;Male;18;3;3
S83250;Male;39;5;4
S83251;Female;30;1;2
S83252;Male;33;5;4
S83253;Male;48;4;2
S83254;Female;27;1;3
S83255;Male;27;5;3
S83256;Female;39;2;3
S83257;Female;37;1;4
S83258;Female;33;1;4
S83259;Male;43;4;4
S83260;Male;44;3;3
S83261;Male;29;2;3
S83262;Female;43;4;4
S83263;Male;39;3;2
S83264;Female;35;1;4
S83265;Female;38;5;2
S83266;Female;19;5;3
S83267;Female;29;2;3
S83268;Male;25;5;2
S83269;Male;36;1;2
S83270;Female;51;3;4
S83271;Female;33;5;2
S83272;Male;46;5;3
S83273;Female;21;3;3
S83274;Male;26;4;2
S83275;Male;53;3;2
S83276;Female;55;4;4
S83277;Female;37;5;2
S83278;Female;33;2;3
S83279;Male;20;4;2
S83280;Male;18;4;4
S83281;Male;50;5;2
S83282;Male;44;5;4
S83283;Male;47;3;4
S83284;Male;46;4;3
S83285;Male;31;1;4
S83286;Female;29;5;2
S83287;Female;40;4;4
S83288;Male;18;2;3
S83289;Male;34;5;3
S83290;Female;42;3;3
S83291;Male;50;3;3
S83292;Male;18;2;4
S83293;Female;19;4;4
S83294;Male;42;1;4
S83295;Male;23;3;3
S83296;Female;43;5;3
S83297;Female;20;5;3
S83298;Male;49;3;2
S83299;Male;26;1;2
S83300;Female;22;3;3
S83301;Male;32;4;2
S83302;Male;21;4;2
S83303;Female;45;3;3
S83304;Female;32;4;3
S83305;Male;18;4;4
S83306;Female;40;1;3
S83307;Female;35;1;2
S83308;Male;32;5;4
S83309;Female;23;1;3
S83310;Female;55;4;4
S83311;Female;38;2;4
S83312;Male;26;1;3
S83313;Male;54;1;3
S83314;Male;37;5;2
S83315;Female;49;5;2
S83316;Female;52;5;4
S83317;Female;22;1;3
S83318;Female;49;4;3
S83319;Male;42;2;2
S83320;Female;28;4;3
S83321;Male;46;5;3
S83322;Female;53;4;4
S83323;Male;45;5;4
S83324;Male;44;3;2
S83325;Female;55;4;2
S83326;Male;27;5;3
S83327;Male;35;1;2
S83328;Female;51;3;3
S83329;Male;43;3;3
S83330;Male;24;4;3
S83331;Female;29;4;2
S83332;Male;46;3;3
S83333;Female;44;1;3
S83334;Male;50;3;2
S83335;Female;21;1;4
S83336;Male;27;3;4
S83337;Female;20;4;4
S83338;Female;25;3;2
S83339;Female;27;3;3
S83340;Male;19;5;4
S83341;Male;40;5;4
S83342;Female;43;2;2
S83343;Male;19;1;2
S83344;Male;36;3;3
S83345;Female;42;5;2
S83346;Female;35;5;2
S83347;Male;30;1;2
S83348;Male;24;2;3
S83349;Male;48;4;4
S83350;Male;35;2;4
S83351;Female;38;3;4
S83352;Male;37;5;3
S83353;Male;19;2;4
S83354;Female;42;3;4
S83355;Male;22;4;3
S83356;Male;28;3;2
S83357;Female;38;2;3
S83358;Female;19;3;4
S83359;Male;23;1;3
S83360;Female;22;2;2
S83361;Female;44;2;4
S83362;Female;51;1;2
S83363;Female;20;2;4
S83364;Female;27;4;3
S83365;Female;30;5;3
S83366;Female;45;5;4
S83367;Female;22;2;3
S83368;Female;51;2;4
S83369;Female;41;1;4
S83370;Male;35;4;2
S83371;Male;41;2;3
S83372;Male;20;4;4
S83373;Male;25;1;3
S83374;Male;41;4;2
S83375;Female;21;1;4
S83376;Female;19;2;4
S83377;Male;49;5;3
S83378;Female;33;1;3
S83379;Female;26;1;3
S83380;Male;32;3;3
S83381;Female;30;4;4
S83382;Male;47;4;2
S83383;Female;33;2;2
S83384;Female;49;4;3
S83385;Female;48;1;4
S83386;Male;24;5;3
S83387;Female;34;1;3
S83388;Male;38;4;2
S83389;Female;53;5;2
S83390;Male;47;5;3
S83391;Male;55;5;3
S83392;Male;19;5;3
S83393;Female;46;4;3
S83394;Female;21;5;4
S83395;Female;33;4;3
S83396;Male;50;4;3
S83397;Male;33;5;4
S83398;Female;51;3;3
S83399;Female;30;3;3
S83400;Male;32;5;4
S83401;Male;52;3;4
S83402;Male;25;1;4
S83403;Female;38;4;4
S83404;Male;20;2;2
S83405;Male;37;5;3
S83406;Male;40;3;3
S83407;Female;52;3;3
S83408;Female;25;1;3
S83409;Female;21;3;3
S83410;Male;38;3;4
S83411;Female;47;1;4
S83412;Male;44;5;3
S83413;Male;36;5;4
S83414;Female;51;4;4
S83415;Male;51;5;2
S83416;Male;40;1;4
S83417;Male;51;1;3
S83418;Female;45;4;3
S83419;Male;35;2;3
S83420;Male;26;2;2
S83421;Female;41;2;2
S83422;Female;24;2;4
S83423;Male;44;3;2
S83424;Female;55;2;2
